par_cz,kid_race,par_pctile,shrunk_xkid_vscore2020,cz_name
1400,Asian,25,705.0906666666667,Fayetteville
1400,Hispanic,50,666.7814349356856,Fayetteville
1400,AIAN,50,633.9761035281998,Fayetteville
1400,Pooled,25,619.7950723744996,Fayetteville
1400,Black,75,636.7409942950285,Fayetteville
1400,Hispanic,25,644.9830056179775,Fayetteville
1400,Black,-9,604.1890952556087,Fayetteville
1400,Pooled,75,689.6933501558557,Fayetteville
1500,AIAN,25,605.5729729729729,Wilmington
1500,AIAN,75,666.0081081081081,Wilmington
1500,White,25,644.2139013452914,Wilmington
1500,Asian,-9,714.7722222222222,Wilmington
1500,White,75,704.6941489361702,Wilmington
1500,Pooled,75,697.0645457527058,Wilmington
1500,Pooled,-9,657.8686132465997,Wilmington
1500,Black,-9,599.5912128712871,Wilmington
1500,Hispanic,-9,650.1414285714286,Wilmington
1500,AIAN,50,635.7905405405405,Wilmington
1500,Black,75,631.5013986013986,Wilmington
1500,Asian,50,714.7722222222222,Wilmington
1500,Pooled,50,661.3820036973489,Wilmington
1500,Asian,25,704.6333333333333,Wilmington
1500,Pooled,25,625.6994616419919,Wilmington
1500,White,50,674.4540251407309,Wilmington
1500,Black,25,592.7293233082706,Wilmington
1500,Black,50,612.1153609548346,Wilmington
1500,Hispanic,50,654.0222455845249,Wilmington
1500,White,-9,676.9543397778692,Wilmington
1500,Asian,75,724.9111111111112,Wilmington
1500,AIAN,-9,635.7905405405405,Wilmington
1500,Hispanic,25,631.3841463414634,Wilmington
1500,Hispanic,75,676.6603448275862,Wilmington
1600,Pooled,50,652.9145675927911,Wilson
1600,Hispanic,25,639.5333333333333,Wilson
1600,Asian,25,714.1666666666666,Wilson
1600,White,75,708.7775,Wilson
1600,AIAN,-9,633.25,Wilson
1600,AIAN,50,633.25,Wilson
1600,Black,25,592.1829896907217,Wilson
1600,AIAN,75,656.1666666666666,Wilson
1600,Black,75,627.9777777777778,Wilson
1600,Asian,-9,722.35,Wilson
1600,Asian,50,722.3499999999999,Wilson
1600,Black,-9,598.0201035375323,Wilson
1600,Hispanic,75,671.5184210526315,Wilson
1600,White,50,679.2798958333333,Wilson
1600,White,25,649.7822916666667,Wilson
1600,White,-9,686.654296875,Wilson
1600,Asian,75,730.5333333333333,Wilson
1600,Hispanic,-9,649.02890625,Wilson
1600,AIAN,25,610.3333333333334,Wilson
1600,Black,50,610.0803837342497,Wilson
1600,Pooled,25,612.8940092165899,Wilson
1600,Pooled,-9,645.2744217953743,Wilson
1600,Hispanic,50,655.5258771929824,Wilson
1600,Pooled,75,692.9351259689922,Wilson
1701,White,75,720.806564645309,Raleigh
1701,Asian,25,738.8794117647059,Raleigh
1701,AIAN,25,607.8857142857142,Raleigh
1701,Black,25,597.6597078046905,Raleigh
1701,White,-9,703.7468636546995,Raleigh
1701,Pooled,75,712.0334508936578,Raleigh
1701,White,25,662.9529411764706,Raleigh
1701,AIAN,75,673.0753246753246,Raleigh
1701,Hispanic,75,693.6700483091787,Raleigh
1701,Asian,50,746.8126916643434,Raleigh
1701,Pooled,50,673.8587779350686,Raleigh
1701,Pooled,25,635.6841049764794,Raleigh
1701,Pooled,-9,679.9622789988214,Raleigh
1701,Asian,75,754.745971563981,Raleigh
1701,Black,-9,608.9515780494739,Raleigh
1701,Hispanic,-9,667.8504416961131,Raleigh
1701,Asian,-9,748.5273775216139,Raleigh
1701,Black,75,641.0150655021835,Raleigh
1701,AIAN,50,640.4805194805194,Raleigh
1701,Black,50,619.337386653437,Raleigh
1701,White,50,691.8797529108898,Raleigh
1701,AIAN,-9,640.4805194805194,Raleigh
1701,Hispanic,25,652.9628133704736,Raleigh
1701,Hispanic,50,673.3164308398261,Raleigh
1702,Black,75,637.7857142857143,Henderson
1702,AIAN,-9,642.5,Henderson
1702,Black,25,597.1944636678201,Henderson
1702,Hispanic,25,632.75,Henderson
1702,Black,50,617.4900889767672,Henderson
1702,Black,-9,601.5793209876543,Henderson
1702,White,-9,679.02,Henderson
1702,AIAN,50,642.5,Henderson
1702,Pooled,25,614.1626146788991,Henderson
1702,White,75,712.9193548387096,Henderson
1702,AIAN,75,652.9,Henderson
1702,Hispanic,50,664.775,Henderson
1702,Asian,75,735.6,Henderson
1702,Hispanic,75,696.8,Henderson
1702,Asian,50,723.7,Henderson
1702,Asian,25,711.8,Henderson
1702,AIAN,25,632.1,Henderson
1702,Asian,-9,723.7,Henderson
1702,Hispanic,-9,664.775,Henderson
1702,Pooled,-9,637.6887070376432,Henderson
1702,White,50,679.925707953706,Henderson
1702,Pooled,75,696.3022857142857,Henderson
1702,Pooled,50,655.2324501965925,Henderson
1702,White,25,646.9320610687023,Henderson
1800,Hispanic,50,662.4213892078071,Goldsboro
1800,Black,75,631.0542857142857,Goldsboro
1800,Asian,-9,705.1203125,Goldsboro
1800,White,25,646.1226277372263,Goldsboro
1800,Hispanic,25,644.2830769230769,Goldsboro
1800,Black,25,592.6217527386541,Goldsboro
1800,Asian,25,694.6484848484848,Goldsboro
1800,Asian,50,705.4581133919844,Goldsboro
1800,Pooled,-9,651.9416152897658,Goldsboro
1800,White,75,708.0056338028169,Goldsboro
1800,White,-9,679.0903137789904,Goldsboro
1800,Asian,75,716.2677419354839,Goldsboro
1800,AIAN,-9,616.578,Goldsboro
1800,Black,50,611.8380192264699,Goldsboro
1800,Hispanic,75,680.5597014925373,Goldsboro
1800,Hispanic,-9,653.5599236641222,Goldsboro
1800,Pooled,75,695.3227989821883,Goldsboro
1800,White,50,677.0641307700216,Goldsboro
1800,Pooled,25,622.5572561185797,Goldsboro
1800,Pooled,50,658.940027550384,Goldsboro
1800,Black,-9,599.5287548138639,Goldsboro
1800,AIAN,25,596.856,Goldsboro
1800,AIAN,50,616.578,Goldsboro
1800,AIAN,75,636.3,Goldsboro
1900,White,25,647.5241469816273,Jacksonville
1900,Asian,50,711.4808695652174,Jacksonville
1900,AIAN,-9,629.6095238095238,Jacksonville
1900,Asian,25,701.1217391304348,Jacksonville
1900,Hispanic,25,638.0725961538461,Jacksonville
1900,Black,50,616.2937834642744,Jacksonville
1900,Pooled,75,697.5577897662253,Jacksonville
1900,Asian,75,721.84,Jacksonville
1900,AIAN,25,608.2714285714286,Jacksonville
1900,Black,75,636.4323337679269,Jacksonville
1900,Black,25,596.1552331606217,Jacksonville
1900,White,75,707.9726388325902,Jacksonville
1900,White,-9,681.6335773101555,Jacksonville
1900,Pooled,-9,659.2421627280885,Jacksonville
1900,White,50,677.7483929071087,Jacksonville
1900,Hispanic,50,660.1815361721611,Jacksonville
1900,AIAN,75,650.947619047619,Jacksonville
1900,Hispanic,-9,656.3825352112676,Jacksonville
1900,AIAN,50,629.6095238095238,Jacksonville
1900,Pooled,25,626.9366230186079,Jacksonville
1900,Black,-9,604.5912069907155,Jacksonville
1900,Hispanic,75,682.2904761904762,Jacksonville
1900,Pooled,50,662.2472063924165,Jacksonville
1900,Asian,-9,710.7581395348838,Jacksonville
2000,White,75,710.268709897611,Virginia Beach
2000,Pooled,75,698.4320058842072,Virginia Beach
2000,Black,-9,602.8720611217225,Virginia Beach
2000,Hispanic,25,636.9176100628931,Virginia Beach
2000,White,-9,687.1923904881102,Virginia Beach
2000,White,25,650.918991416309,Virginia Beach
2000,Hispanic,-9,658.3221419975932,Virginia Beach
2000,Pooled,50,661.9639106344114,Virginia Beach
2000,Asian,-9,718.4085667215816,Virginia Beach
2000,Black,75,634.6126388888889,Virginia Beach
2000,Hispanic,75,687.1638418079096,Virginia Beach
2000,AIAN,25,615.1434782608695,Virginia Beach
2000,Asian,75,726.9543175487465,Virginia Beach
2000,Asian,50,716.4961103872765,Virginia Beach
2000,Hispanic,50,662.0407259354014,Virginia Beach
2000,Pooled,-9,661.5228940675767,Virginia Beach
2000,Asian,25,706.0379032258064,Virginia Beach
2000,Black,25,592.2894188469553,Virginia Beach
2000,White,50,680.5938506569601,Virginia Beach
2000,AIAN,50,643.2678929765887,Virginia Beach
2000,Pooled,25,625.4958153846154,Virginia Beach
2000,Black,50,613.4510288679221,Virginia Beach
2000,AIAN,-9,640.9517647058824,Virginia Beach
2000,AIAN,75,671.3923076923077,Virginia Beach
2100,Pooled,25,624.3095582329317,Washington
2100,White,25,652.2182410423453,Washington
2100,Black,75,629.3132075471698,Washington
2100,White,-9,682.3300775193799,Washington
2100,Hispanic,25,632.4243902439024,Washington
2100,White,75,709.6801775147929,Washington
2100,Asian,-9,729.625,Washington
2100,Black,50,610.2221090000658,Washington
2100,White,50,680.9492092785691,Washington
2100,Pooled,-9,654.3767754318618,Washington
2100,Asian,75,736.45,Washington
2100,Hispanic,-9,660.3780487804878,Washington
2100,Pooled,50,661.6516801891714,Washington
2100,Black,25,591.1310104529616,Washington
2100,Hispanic,50,660.3780487804878,Washington
2100,Hispanic,75,688.3317073170732,Washington
2100,Pooled,75,698.9938021454112,Washington
2100,Asian,25,722.8,Washington
2100,Asian,50,729.625,Washington
2100,Black,-9,597.0829411764705,Washington
2200,Hispanic,75,681.9625,South Boston
2200,White,-9,684.4520325203252,South Boston
2200,Asian,25,693.8333333333334,South Boston
2200,Black,75,641.3864864864864,South Boston
2200,White,25,652.9555701179554,South Boston
2200,Pooled,50,661.4704556360475,South Boston
2200,Black,25,591.1153503893215,South Boston
2200,Pooled,-9,650.2641812865497,South Boston
2200,Black,50,616.2509184379039,South Boston
2200,Hispanic,25,641.775,South Boston
2200,White,50,685.5563965596789,South Boston
2200,Asian,75,726.3,South Boston
2200,White,75,718.1572230014025,South Boston
2200,Asian,-9,710.0666666666667,South Boston
2200,Black,-9,599.6948339483396,South Boston
2200,Hispanic,-9,661.86875,South Boston
2200,Hispanic,50,661.86875,South Boston
2200,Pooled,25,621.3390857142857,South Boston
2200,Asian,50,710.0666666666666,South Boston
2200,Pooled,75,701.6018255578093,South Boston
2300,Black,-9,606.8184647302904,Lynchburg
2300,Hispanic,50,664.5663699522362,Lynchburg
2300,Pooled,-9,677.2918399372303,Lynchburg
2300,Asian,25,703.9314285714286,Lynchburg
2300,Hispanic,25,640.6021276595744,Lynchburg
2300,Asian,75,732.0542857142857,Lynchburg
2300,AIAN,75,668.7,Lynchburg
2300,White,50,688.1621448187025,Lynchburg
2300,Hispanic,-9,665.065625,Lynchburg
2300,Black,75,645.4412698412698,Lynchburg
2300,White,25,655.6750967741935,Lynchburg
2300,Asian,50,717.9928571428571,Lynchburg
2300,White,-9,694.852612704918,Lynchburg
2300,Pooled,75,712.6442689199118,Lynchburg
2300,AIAN,25,614.125,Lynchburg
2300,Pooled,50,674.7177783993499,Lynchburg
2300,Black,25,593.148595505618,Lynchburg
2300,Pooled,25,636.7912878787879,Lynchburg
2300,AIAN,50,641.4125,Lynchburg
2300,White,75,720.6491928632115,Lynchburg
2300,AIAN,-9,641.4125,Lynchburg
2300,Asian,-9,717.9928571428571,Lynchburg
2300,Black,50,619.2949326734439,Lynchburg
2300,Hispanic,75,688.530612244898,Lynchburg
2400,Asian,75,740.8371951219513,Richmond
2400,Pooled,75,703.8289510574755,Richmond
2400,Black,25,594.518170842137,Richmond
2400,White,25,659.8831125209928,Richmond
2400,Asian,25,723.976821192053,Richmond
2400,Asian,-9,732.7549206349206,Richmond
2400,White,75,718.4083600281272,Richmond
2400,White,-9,701.1357087784999,Richmond
2400,Black,50,615.6751961378889,Richmond
2400,Hispanic,75,684.5196891191709,Richmond
2400,Pooled,25,626.7035205234052,Richmond
2400,Black,75,636.8322214336408,Richmond
2400,AIAN,-9,648.9065789473684,Richmond
2400,AIAN,25,626.7526315789473,Richmond
2400,White,50,689.14573627456,Richmond
2400,AIAN,75,671.0605263157895,Richmond
2400,Pooled,50,665.2662357904403,Richmond
2400,Hispanic,25,639.456512605042,Richmond
2400,AIAN,50,648.9065789473684,Richmond
2400,Pooled,-9,669.9708712302537,Richmond
2400,Black,-9,607.1442820838628,Richmond
2400,Asian,50,732.4070081570021,Richmond
2400,Hispanic,-9,659.635614849188,Richmond
2400,Hispanic,50,661.9881008621064,Richmond
2500,Hispanic,75,692.7505434782609,Newport News
2500,AIAN,25,620.4487804878049,Newport News
2500,Pooled,-9,666.6107583196945,Newport News
2500,Black,75,641.8336532309661,Newport News
2500,White,75,715.0854728370222,Newport News
2500,Pooled,50,664.7195312124329,Newport News
2500,Asian,-9,727.6867021276596,Newport News
2500,Pooled,75,702.5647199418061,Newport News
2500,Black,25,593.5088548107841,Newport News
2500,White,25,654.906897416604,Newport News
2500,AIAN,-9,646.1792682926829,Newport News
2500,Hispanic,25,641.7276315789474,Newport News
2500,AIAN,50,646.179268292683,Newport News
2500,White,50,684.9961851268131,Newport News
2500,White,-9,694.1160636252404,Newport News
2500,Hispanic,-9,664.5145631067961,Newport News
2500,Pooled,25,626.8743424830596,Newport News
2500,Black,50,617.671254020875,Newport News
2500,Asian,25,719.2144444444444,Newport News
2500,Black,-9,606.9822154834106,Newport News
2500,Asian,75,735.4673469387756,Newport News
2500,Hispanic,50,667.2390875286042,Newport News
2500,AIAN,75,671.9097560975609,Newport News
2500,Asian,50,727.3408956916101,Newport News
2600,Pooled,50,650.5691036398089,Roanoke Rapids
2600,Asian,50,714.875,Roanoke Rapids
2600,Pooled,-9,634.2307391613361,Roanoke Rapids
2600,Hispanic,-9,657.25,Roanoke Rapids
2600,Hispanic,75,696.15,Roanoke Rapids
2600,Pooled,25,609.5189628876461,Roanoke Rapids
2600,AIAN,-9,635.1910714285714,Roanoke Rapids
2600,White,75,711.5323943661972,Roanoke Rapids
2600,Black,25,595.2251088534107,Roanoke Rapids
2600,Black,75,633.5255319148936,Roanoke Rapids
2600,Black,50,614.3753203841521,Roanoke Rapids
2600,Asian,25,711.1,Roanoke Rapids
2600,White,25,644.575,Roanoke Rapids
2600,White,-9,680.3191729323308,Roanoke Rapids
2600,Hispanic,25,618.35,Roanoke Rapids
2600,AIAN,75,653.1370370370371,Roanoke Rapids
2600,Asian,75,718.65,Roanoke Rapids
2600,AIAN,25,618.4827586206897,Roanoke Rapids
2600,Asian,-9,714.875,Roanoke Rapids
2600,Pooled,75,691.6192443919716,Roanoke Rapids
2600,White,50,678.0536971830986,Roanoke Rapids
2600,Hispanic,50,657.25,Roanoke Rapids
2600,AIAN,50,635.8098978288633,Roanoke Rapids
2600,Black,-9,599.8231162196679,Roanoke Rapids
2700,White,50,667.9495830691657,Gulfport
2700,Black,75,637.966265060241,Gulfport
2700,AIAN,-9,627.2647058823529,Gulfport
2700,Black,-9,603.1979348689437,Gulfport
2700,White,25,640.4452099470037,Gulfport
2700,Asian,75,719.5836734693878,Gulfport
2700,Hispanic,25,639.6193277310924,Gulfport
2700,White,75,695.4539561913276,Gulfport
2700,Hispanic,50,660.4374763655462,Gulfport
2700,AIAN,75,653.964705882353,Gulfport
2700,Black,50,616.2963008469521,Gulfport
2700,AIAN,25,600.564705882353,Gulfport
2700,Pooled,50,659.6000695156995,Gulfport
2700,AIAN,50,627.2647058823529,Gulfport
2700,Pooled,25,629.4351124356544,Gulfport
2700,Pooled,-9,654.54792819864,Gulfport
2700,Hispanic,-9,656.3575376884422,Gulfport
2700,Asian,25,710.1739130434783,Gulfport
2700,Pooled,75,689.7650265957446,Gulfport
2700,Asian,50,714.878793256433,Gulfport
2700,Hispanic,75,681.255625,Gulfport
2700,Black,25,594.6263366336634,Gulfport
2700,Asian,-9,713.4439716312057,Gulfport
2700,White,-9,666.6828571428572,Gulfport
2800,Black,75,632.0784313725491,Laurel
2800,Pooled,-9,641.0808042488619,Laurel
2800,Asian,50,727.55,Laurel
2800,Black,50,609.4578617670346,Laurel
2800,Black,25,586.8372921615202,Laurel
2800,Pooled,75,690.9295508274232,Laurel
2800,AIAN,-9,617.85,Laurel
2800,Hispanic,-9,632.3875,Laurel
2800,White,-9,670.5159493670886,Laurel
2800,Asian,25,718.8,Laurel
2800,Hispanic,75,657.075,Laurel
2800,Hispanic,50,632.3875,Laurel
2800,White,25,646.5300448430494,Laurel
2800,AIAN,25,584,Laurel
2800,Pooled,50,654.2252782070077,Laurel
2800,White,50,674.0719991657107,Laurel
2800,AIAN,50,617.85,Laurel
2800,Hispanic,25,607.7,Laurel
2800,Pooled,25,617.5210055865922,Laurel
2800,White,75,701.6139534883721,Laurel
2800,Black,-9,591.7256355932203,Laurel
2800,Asian,-9,727.55,Laurel
2800,Asian,75,736.3,Laurel
2800,AIAN,75,651.7,Laurel
2900,AIAN,25,586.2,Hattiesburg
2900,White,25,642.45046875,Hattiesburg
2900,Hispanic,75,667.5886363636364,Hattiesburg
2900,AIAN,75,616.4,Hattiesburg
2900,White,75,701.1334951456311,Hattiesburg
2900,Hispanic,50,641.3519268774703,Hattiesburg
2900,Black,75,630.14,Hattiesburg
2900,Asian,25,729.45,Hattiesburg
2900,Black,50,608.3619294990724,Hattiesburg
2900,Pooled,75,692.3921448087432,Hattiesburg
2900,Pooled,-9,645.6814491264131,Hattiesburg
2900,Hispanic,25,615.1152173913043,Hattiesburg
2900,Black,-9,592.2130856219709,Hattiesburg
2900,Asian,50,737.6500000000001,Hattiesburg
2900,Asian,-9,737.65,Hattiesburg
2900,AIAN,-9,601.3,Hattiesburg
2900,Pooled,50,654.9543302297423,Hattiesburg
2900,Asian,75,745.85,Hattiesburg
2900,White,-9,671.2788553259142,Hattiesburg
2900,Pooled,25,617.5165156507413,Hattiesburg
2900,AIAN,50,601.3,Hattiesburg
2900,White,50,671.7919819478155,Hattiesburg
2900,Black,25,586.5838589981447,Hattiesburg
2900,Hispanic,-9,640.7688888888889,Hattiesburg
3001,Hispanic,50,612.175,Kosciusko
3001,Black,75,631.65,Kosciusko
3001,Hispanic,75,619.25,Kosciusko
3001,Pooled,-9,622.1367149758454,Kosciusko
3001,White,-9,674.021568627451,Kosciusko
3001,White,50,678.4775877862596,Kosciusko
3001,Hispanic,-9,612.175,Kosciusko
3001,Black,50,609.5763100436682,Kosciusko
3001,Hispanic,25,605.1,Kosciusko
3001,Black,-9,590.3857142857142,Kosciusko
3001,Pooled,25,604.1112480739599,Kosciusko
3001,Pooled,50,645.801434092846,Kosciusko
3001,White,75,709.4671755725191,Kosciusko
3001,Black,25,587.5026200873363,Kosciusko
3001,Pooled,75,687.4916201117319,Kosciusko
3001,White,25,647.4880000000001,Kosciusko
3002,Black,50,602.8152842809365,Yazoo City
3002,Hispanic,25,608.45,Yazoo City
3002,White,50,673.7810732223104,Yazoo City
3002,Hispanic,50,637.4000000000001,Yazoo City
3002,Black,-9,583.5818965517242,Yazoo City
3002,White,-9,670.3651428571428,Yazoo City
3002,Hispanic,-9,637.4,Yazoo City
3002,Pooled,75,685.4522935779817,Yazoo City
3002,White,75,705.2435897435897,Yazoo City
3002,Pooled,25,595.0802325581395,Yazoo City
3002,Black,25,580.6523076923077,Yazoo City
3002,Pooled,-9,613.3558441558441,Yazoo City
3002,White,25,642.318556701031,Yazoo City
3002,Black,75,624.9782608695652,Yazoo City
3002,Hispanic,75,666.35,Yazoo City
3002,Pooled,50,640.2662630680607,Yazoo City
3003,AIAN,25,576.16,Jackson
3003,Hispanic,25,622.1410447761194,Jackson
3003,Black,25,588.5968601679446,Jackson
3003,Pooled,25,611.1534492620982,Jackson
3003,White,75,709.2781379883625,Jackson
3003,White,50,679.6161837482796,Jackson
3003,Asian,50,733.1544670846395,Jackson
3003,AIAN,50,607.8724242424242,Jackson
3003,Pooled,-9,645.232363220863,Jackson
3003,Asian,75,742.0862068965517,Jackson
3003,Hispanic,50,646.0561473880598,Jackson
3003,Black,50,609.2392446420313,Jackson
3003,AIAN,-9,606.939705882353,Jackson
3003,Black,-9,595.780609167672,Jackson
3003,Asian,-9,734.3803921568627,Jackson
3003,White,-9,686.2639023149326,Jackson
3003,Pooled,75,693.7713540817989,Jackson
3003,Hispanic,75,669.9712500000001,Jackson
3003,Black,75,629.8816291161179,Jackson
3003,Asian,25,724.2227272727273,Jackson
3003,Pooled,50,652.4624016719486,Jackson
3003,AIAN,75,639.5848484848485,Jackson
3003,Hispanic,-9,640.0214953271028,Jackson
3003,White,25,649.9542295081967,Jackson
3101,White,75,701.2595284872299,McComb
3101,Pooled,75,690.3971684053652,McComb
3101,AIAN,50,636.3,McComb
3101,Pooled,-9,634.2912280701754,McComb
3101,Hispanic,75,702.5666666666667,McComb
3101,Pooled,50,652.0973049430202,McComb
3101,Asian,50,712.275,McComb
3101,AIAN,75,674.2,McComb
3101,White,25,643.7890094979647,McComb
3101,Hispanic,25,623.1333333333333,McComb
3101,AIAN,25,598.4,McComb
3101,Asian,-9,712.275,McComb
3101,Black,25,591.3062737642585,McComb
3101,Black,-9,595.7104631217838,McComb
3101,Asian,25,704.8,McComb
3101,AIAN,-9,636.3,McComb
3101,Pooled,25,613.797441480675,McComb
3101,Black,75,636.3526315789474,McComb
3101,White,-9,667.2661316211878,McComb
3101,Black,50,613.8294526716029,McComb
3101,Hispanic,50,662.85,McComb
3101,Asian,75,719.75,McComb
3101,White,50,672.5242689925973,McComb
3101,Hispanic,-9,662.85,McComb
3102,Black,75,617.9379310344827,Brookhaven
3102,Pooled,-9,642.6482632541133,Brookhaven
3102,Pooled,50,651.9994421290266,Brookhaven
3102,Hispanic,25,608.9,Brookhaven
3102,White,75,700.2316770186335,Brookhaven
3102,White,25,644.3441988950276,Brookhaven
3102,Pooled,75,685.8742424242424,Brookhaven
3102,Black,50,603.4314655172413,Brookhaven
3102,Hispanic,75,643.2,Brookhaven
3102,Black,-9,593.3767195767196,Brookhaven
3102,Pooled,25,618.1246418338109,Brookhaven
3102,Black,25,588.925,Brookhaven
3102,White,-9,670.6538011695907,Brookhaven
3102,White,50,672.2879379568305,Brookhaven
3102,Hispanic,50,626.05,Brookhaven
3102,Hispanic,-9,626.05,Brookhaven
3201,AIAN,50,653.7,Jena
3201,White,-9,661.2466257668711,Jena
3201,AIAN,75,667.5,Jena
3201,Hispanic,50,652.55,Jena
3201,Black,50,588.6033653846155,Jena
3201,AIAN,25,639.9,Jena
3201,AIAN,-9,653.7,Jena
3201,Pooled,25,622.3193548387097,Jena
3201,White,50,669.2245954692557,Jena
3201,Black,-9,582.711320754717,Jena
3201,Pooled,75,680.915294117647,Jena
3201,Black,75,600.1692307692308,Jena
3201,Hispanic,25,625.4,Jena
3201,Hispanic,75,679.7,Jena
3201,White,25,638.9825242718447,Jena
3201,White,75,699.4666666666667,Jena
3201,Hispanic,-9,652.55,Jena
3201,Pooled,-9,643.0720833333334,Jena
3201,Black,25,577.0375,Jena
3201,Pooled,50,651.6173244781784,Jena
3202,White,50,673.9551174421298,Natchez
3202,Asian,50,714.45,Natchez
3202,Pooled,-9,635.2094124047878,Natchez
3202,Hispanic,75,653,Natchez
3202,Asian,75,715.2,Natchez
3202,Pooled,75,685.5013136288999,Natchez
3202,Black,50,605.8236881005173,Natchez
3202,Pooled,25,610.2885272579333,Natchez
3202,Hispanic,25,593.95,Natchez
3202,Black,25,588.4170731707317,Natchez
3202,Asian,25,713.7,Natchez
3202,Asian,-9,714.45,Natchez
3202,Hispanic,50,623.475,Natchez
3202,White,-9,673.4938043478261,Natchez
3202,Black,-9,593.6990804597701,Natchez
3202,White,75,704.2699779249448,Natchez
3202,White,25,643.6402569593148,Natchez
3202,Black,75,623.230303030303,Natchez
3202,Hispanic,-9,623.475,Natchez
3202,Pooled,50,647.8949204434166,Natchez
3203,Pooled,50,642.2332334112853,Vicksburg
3203,Asian,25,711.7,Vicksburg
3203,White,-9,677.6793824701195,Vicksburg
3203,White,75,703.9121710526316,Vicksburg
3203,White,25,637.4027777777778,Vicksburg
3203,Asian,75,735.8,Vicksburg
3203,Black,75,620.3298701298701,Vicksburg
3203,Hispanic,50,636.2794117647059,Vicksburg
3203,Pooled,25,597.5376231122784,Vicksburg
3203,Hispanic,-9,636.2794117647059,Vicksburg
3203,Pooled,-9,627.9925541125541,Vicksburg
3203,Pooled,75,686.9288437102922,Vicksburg
3203,Black,-9,586.8305732484077,Vicksburg
3203,Asian,50,723.75,Vicksburg
3203,Hispanic,75,659.8352941176471,Vicksburg
3203,Black,25,582.1491833030854,Vicksburg
3203,Hispanic,25,612.7235294117647,Vicksburg
3203,Asian,-9,723.75,Vicksburg
3203,Black,50,601.2395267164777,Vicksburg
3203,White,50,670.6574744152047,Vicksburg
3300,Pooled,75,704.1611191941802,New Orleans
3300,Asian,25,733.6175182481752,New Orleans
3300,White,50,687.5346228124728,New Orleans
3300,Pooled,25,624.8885510607232,New Orleans
3300,White,25,659.0330699511968,New Orleans
3300,Pooled,-9,659.3088249586938,New Orleans
3300,Pooled,50,664.5248351274518,New Orleans
3300,Hispanic,-9,668.3966964285714,New Orleans
3300,Asian,75,745.5498850574712,New Orleans
3300,White,-9,694.3602863202545,New Orleans
3300,Hispanic,75,697.2314861460957,New Orleans
3300,Asian,50,739.5837016528233,New Orleans
3300,AIAN,25,613.018691588785,New Orleans
3300,Hispanic,25,652.5634854771785,New Orleans
3300,AIAN,75,660.7813333333334,New Orleans
3300,Asian,-9,738.2519642857143,New Orleans
3300,Black,25,592.1707442533354,New Orleans
3300,White,75,716.0361756737487,New Orleans
3300,Black,-9,599.4226138032305,New Orleans
3300,AIAN,50,636.9000124610592,New Orleans
3300,Black,75,634.9453543307087,New Orleans
3300,AIAN,-9,632.7010989010989,New Orleans
3300,Hispanic,50,674.8974858116371,New Orleans
3300,Black,50,613.5580492920221,New Orleans
3400,Hispanic,75,683.0258620689655,Houma
3400,Black,25,580.5583333333333,Houma
3400,White,75,710.4757062146892,Houma
3400,Asian,50,729.7415601023017,Houma
3400,Pooled,-9,659.9716127262753,Houma
3400,Black,75,617.4295238095239,Houma
3400,Black,-9,585.6190849673203,Houma
3400,Hispanic,25,635.8625,Houma
3400,Pooled,75,702.9913954943679,Houma
3400,Asian,75,740.535294117647,Houma
3400,AIAN,75,649.0225806451613,Houma
3400,AIAN,-9,625.0245454545454,Houma
3400,Pooled,25,626.4044189453125,Houma
3400,White,25,649.4049919484702,Houma
3400,White,50,679.9403490815797,Houma
3400,Hispanic,50,659.4441810344827,Houma
3400,Hispanic,-9,654.5986301369863,Houma
3400,White,-9,681.9392776523702,Houma
3400,AIAN,25,615.6075949367089,Houma
3400,AIAN,50,632.3150877909351,Houma
3400,Pooled,50,664.6979072198402,Houma
3400,Asian,25,718.9478260869565,Houma
3400,Asian,-9,728.1224999999999,Houma
3400,Black,50,598.9939285714286,Houma
3500,Hispanic,75,695.1950226244344,Baton Rouge
3500,Asian,25,727.628901734104,Baton Rouge
3500,White,50,682.8636729155039,Baton Rouge
3500,AIAN,-9,639.6676470588235,Baton Rouge
3500,Hispanic,50,670.3701643734416,Baton Rouge
3500,Hispanic,25,645.545306122449,Baton Rouge
3500,Asian,50,735.7465263387501,Baton Rouge
3500,Asian,75,743.8641509433962,Baton Rouge
3500,Pooled,25,620.2670936749399,Baton Rouge
3500,AIAN,50,639.6676470588235,Baton Rouge
3500,Black,25,585.3974634490047,Baton Rouge
3500,AIAN,25,619.4058823529411,Baton Rouge
3500,Black,-9,593.1894479585969,Baton Rouge
3500,Pooled,-9,658.8740866412569,Baton Rouge
3500,White,25,654.1515649452269,Baton Rouge
3500,Hispanic,-9,669.0916309012875,Baton Rouge
3500,White,75,711.5757808857809,Baton Rouge
3500,White,-9,690.13606485539,Baton Rouge
3500,Pooled,75,701.1189233914143,Baton Rouge
3500,AIAN,75,659.9294117647058,Baton Rouge
3500,Asian,-9,735.4042168674699,Baton Rouge
3500,Black,75,627.7751368256451,Baton Rouge
3500,Black,50,606.5863001373249,Baton Rouge
3500,Pooled,50,660.6930085331771,Baton Rouge
3600,AIAN,-9,640.15,Alexandria
3600,Black,25,583.8196232339089,Alexandria
3600,White,50,670.5727631559993,Alexandria
3600,White,25,641.943057176196,Alexandria
3600,Pooled,25,618.0346846846846,Alexandria
