par_cz,kid_race,par_pctile,shrunk_income_resid_2020,cz_name
8000,Pooled,25,.1793928765633497,Sumter
8000,AIAN,-9,.179825,Sumter
8000,Black,50,.1934246629549533,Sumter
8000,Hispanic,50,.0658432186689715,Sumter
8000,Asian,25,-.0662057142857143,Sumter
8000,AIAN,50,.179825,Sumter
8000,Asian,75,-.1032725806451613,Sumter
8000,White,75,-.0276939809296782,Sumter
8000,White,25,.1076638700947226,Sumter
8000,AIAN,25,.1728,Sumter
8000,White,-9,.0356960392902408,Sumter
8000,Asian,50,-.0847391474654378,Sumter
8000,Asian,-9,-.0836159090909091,Sumter
8000,AIAN,75,.18685,Sumter
8000,Hispanic,-9,.0763218181818182,Sumter
8000,Pooled,-9,.1148108675721562,Sumter
8000,White,50,.0399849445825222,Sumter
8000,Hispanic,75,-.0013944615384615,Sumter
8000,Pooled,50,.0934100481370094,Sumter
8000,Black,75,.1497677725118483,Sumter
8000,Black,25,.2370815533980583,Sumter
8100,Asian,75,-.0950260714285714,Columbia
8100,AIAN,50,.1610365384615385,Columbia
8100,Pooled,25,.1721183034157349,Columbia
8100,Asian,-9,-.0947121818181818,Columbia
8100,Pooled,75,.0049443919379127,Columbia
8100,Black,75,.1738328552803129,Columbia
8100,Hispanic,25,.1000460702875399,Columbia
8100,Hispanic,-9,.0723683122137405,Columbia
8100,White,25,.0937379597107438,Columbia
8100,White,50,.0302927042998163,Columbia
8100,Asian,25,-.0943866666666667,Columbia
8100,AIAN,75,.1477461538461539,Columbia
8100,White,-9,.0131023969120693,Columbia
8100,Pooled,50,.0885313476768238,Columbia
8100,Pooled,-9,.0936060426286585,Columbia
8100,Black,50,.2056433889661233,Columbia
8100,AIAN,25,.1743269230769231,Columbia
8100,Asian,50,-.094706369047619,Columbia
8100,Hispanic,75,.0313107848341232,Columbia
8100,Hispanic,50,.0656784275608316,Columbia
8100,White,75,-.0331525511111111,Columbia
8100,AIAN,-9,.1610365384615385,Columbia
8100,Black,25,.2374539226519337,Columbia
8100,Black,-9,.2234397472716829,Columbia
8201,White,25,.1421213235294118,Barnwell
8201,Hispanic,25,.137785,Barnwell
8201,White,50,.076702579057939,Barnwell
8201,Pooled,-9,.1672014680232558,Barnwell
8201,Pooled,25,.2146839919354839,Barnwell
8201,Black,25,.2469482558139535,Barnwell
8201,Pooled,50,.1296111365927419,Barnwell
8201,Pooled,75,.04453828125,Barnwell
8201,White,75,.0112838345864662,Barnwell
8201,Hispanic,-9,.0174675,Barnwell
8201,Hispanic,75,-.10285,Barnwell
8201,Black,-9,.2419803617571059,Barnwell
8201,White,-9,.077432156133829,Barnwell
8201,Black,50,.2245927325581395,Barnwell
8201,Black,75,.2022372093023256,Barnwell
8201,Hispanic,50,.0174675,Barnwell
8202,Hispanic,50,.0706157719626168,Charleston
8202,Black,-9,.2255945679912504,Charleston
8202,Pooled,50,.0816568044345798,Charleston
8202,AIAN,50,.1358462631578947,Charleston
8202,Black,75,.1771379310344828,Charleston
8202,Hispanic,25,.1124836,Charleston
8202,Black,50,.2078629784622252,Charleston
8202,Pooled,-9,.087307763140009,Charleston
8202,Black,25,.2385880258899676,Charleston
8202,Hispanic,75,.0287479439252336,Charleston
8202,Asian,-9,-.0737853515625,Charleston
8202,White,25,.0945698507462687,Charleston
8202,Pooled,25,.1590004687005172,Charleston
8202,Pooled,75,.0043131401686423,Charleston
8202,White,-9,.0240693800777111,Charleston
8202,Asian,25,-.0739416806722689,Charleston
8202,AIAN,75,.1242972631578948,Charleston
8202,Asian,75,-.0736495620437956,Charleston
8202,White,50,.0343989636607436,Charleston
8202,AIAN,-9,.1358462631578947,Charleston
8202,Hispanic,-9,.0776208949416342,Charleston
8202,AIAN,25,.1473952631578947,Charleston
8202,White,75,-.0257719234247814,Charleston
8202,Asian,50,-.0737956213580322,Charleston
8300,Hispanic,25,.0916117013888889,Greenville
8300,White,25,.1193044451073986,Greenville
8300,Hispanic,50,.0652839948120915,Greenville
8300,Asian,25,-.0999814432989691,Greenville
8300,Black,50,.2136818921428159,Greenville
8300,AIAN,-9,.162783375,Greenville
8300,Asian,-9,-.092613504950495,Greenville
8300,AIAN,75,.10684175,Greenville
8300,White,75,-.0250150667874123,Greenville
8300,Black,25,.2415583387410773,Greenville
8300,White,50,.0471446891599931,Greenville
8300,Asian,75,-.0858069333333333,Greenville
8300,White,-9,.0372527931522718,Greenville
8300,Black,75,.1858054455445544,Greenville
8300,Hispanic,-9,.072067115720524,Greenville
8300,Pooled,25,.1536788170146036,Greenville
8300,Pooled,-9,.0743432139241763,Greenville
8300,Black,-9,.2299777892030849,Greenville
8300,Pooled,75,-.0070178433008343,Greenville
8300,AIAN,25,.218725,Greenville
8300,Asian,50,-.0928941883161512,Greenville
8300,Pooled,50,.0733304868568847,Greenville
8300,AIAN,50,.162783375,Greenville
8300,Hispanic,75,.0389562882352941,Greenville
8401,Pooled,25,.1696431089538894,Aiken
8401,Hispanic,-9,.0688015092936803,Aiken
8401,Black,50,.1892752966733538,Aiken
8401,Pooled,-9,.0936253189936775,Aiken
8401,White,25,.1186071206690561,Aiken
8401,Asian,75,-.1042246107784431,Aiken
8401,Asian,50,-.0987247264418531,Aiken
8401,Hispanic,50,.0641721901960784,Aiken
8401,White,-9,.0339552221038615,Aiken
8401,AIAN,-9,.078015,Aiken
8401,Black,75,.1559172107765452,Aiken
8401,White,75,-.0160826586158192,Aiken
8401,AIAN,75,-.0213033333333333,Aiken
8401,AIAN,25,.1773333333333333,Aiken
8401,Pooled,75,.0127084899524133,Aiken
8401,Asian,-9,-.1002361450381679,Aiken
8401,Black,25,.2226333825701624,Aiken
8401,White,50,.0512622310266185,Aiken
8401,Asian,25,-.0932248421052631,Aiken
8401,Black,-9,.2068189932381668,Aiken
8401,Hispanic,75,.0240016470588235,Aiken
8401,Hispanic,25,.1043427333333333,Aiken
8401,Pooled,50,.0911757994531514,Aiken
8401,AIAN,50,.078015,Aiken
8402,Pooled,-9,.0888751278195489,Washington
8402,White,25,.0564823469387755,Washington
8402,Hispanic,50,.0829465,Washington
8402,White,-9,.0027903157894737,Washington
8402,Pooled,50,.0624141390977444,Washington
8402,Pooled,75,-.0169688270676692,Washington
8402,Black,50,.1364450044208665,Washington
8402,Black,25,.1970589743589743,Washington
8402,Hispanic,-9,.0829465,Washington
8402,Hispanic,25,.12013,Washington
8402,Pooled,25,.1417971052631579,Washington
8402,Black,75,.0758310344827586,Washington
8402,Hispanic,75,.045763,Washington
8402,White,75,-.0544033695652174,Washington
8402,Black,-9,.1780556756756757,Washington
8402,White,50,.0010394886867791,Washington
8501,Hispanic,25,.1062,Fitzgerald
8501,Black,-9,.2196954198473282,Fitzgerald
8501,Pooled,25,.1608881742738589,Fitzgerald
8501,Hispanic,-9,.02535,Fitzgerald
8501,White,25,.1050334745762712,Fitzgerald
8501,Black,25,.2220043478260869,Fitzgerald
8501,Hispanic,75,-.0555,Fitzgerald
8501,Black,75,.2031,Fitzgerald
8501,White,50,.0478261625754919,Fitzgerald
8501,Hispanic,50,.02535,Fitzgerald
8501,Pooled,75,.0179228828828829,Fitzgerald
8501,Black,50,.2125521739130435,Fitzgerald
8501,White,-9,.0564770243902439,Fitzgerald
8501,Pooled,50,.0894055285783709,Fitzgerald
8501,Pooled,-9,.1158053693181818,Fitzgerald
8501,White,75,-.0093811494252874,Fitzgerald
8502,White,-9,.0051198283261803,Cordele
8502,White,50,-.0013679401460942,Cordele
8502,Hispanic,-9,.202925,Cordele
8502,Asian,25,-.04156,Cordele
8502,Hispanic,25,.18505,Cordele
8502,Black,25,.2209260053619303,Cordele
8502,Hispanic,50,.202925,Cordele
8502,Black,75,.1562133333333333,Cordele
8502,Pooled,25,.1507519457013574,Cordele
8502,White,75,-.0618339423076923,Cordele
8502,Asian,-9,-.0267625,Cordele
8502,Hispanic,75,.2208,Cordele
8502,Pooled,50,.0710066746050647,Cordele
8502,Asian,50,-.0267625,Cordele
8502,White,25,.0590980620155039,Cordele
8502,Black,-9,.2139593301435407,Cordele
8502,Asian,75,-.011965,Cordele
8502,Pooled,75,-.0087385964912281,Cordele
8502,Pooled,-9,.1028038396624472,Cordele
8502,Black,50,.1885696693476318,Cordele
8503,AIAN,75,-.1589,Valdosta
8503,Asian,75,-.1093896551724138,Valdosta
8503,AIAN,25,.154,Valdosta
8503,Asian,-9,-.106238275862069,Valdosta
8503,Asian,25,-.1030868965517241,Valdosta
8503,White,25,.0814109319371728,Valdosta
8503,Pooled,-9,.0823015737761041,Valdosta
8503,Pooled,25,.1383833397745572,Valdosta
8503,Hispanic,25,.0817138523489933,Valdosta
8503,Hispanic,75,.0275077777777778,Valdosta
8503,Black,50,.1684983737718529,Valdosta
8503,Hispanic,50,.0546108150633855,Valdosta
8503,Black,25,.2145420858895706,Valdosta
8503,White,-9,.0247879801324503,Valdosta
8503,Pooled,75,-.0164511011342155,Valdosta
8503,White,50,.021550495140115,Valdosta
8503,Black,-9,.2016226476793249,Valdosta
8503,Hispanic,-9,.0600751370967742,Valdosta
8503,White,75,-.0383099416569428,Valdosta
8503,AIAN,50,-.00245,Valdosta
8503,Asian,50,-.106238275862069,Valdosta
8503,Black,75,.1224546616541353,Valdosta
8503,Pooled,50,.0609661193201708,Valdosta
8503,AIAN,-9,-.00245,Valdosta
8601,Pooled,75,-.0256053417721519,Waycross
8601,Pooled,25,.118512760779681,Waycross
8601,White,-9,.0285322550790068,Waycross
8601,Pooled,-9,.0696296104605777,Waycross
8601,Pooled,50,.0464537095037646,Waycross
8601,White,75,-.0496030057142857,Waycross
8601,Black,75,.1367581818181818,Waycross
8601,Black,-9,.191849552238806,Waycross
8601,Hispanic,25,.0946543111111111,Waycross
8601,Hispanic,75,-.0167334418604651,Waycross
8601,Asian,-9,-.132725,Waycross
8601,Hispanic,50,.038960434625323,Waycross
8601,Black,25,.2026710714285714,Waycross
8601,Asian,75,-.1158,Waycross
8601,White,50,.0149752042324094,Waycross
8601,Asian,25,-.14965,Waycross
8601,Hispanic,-9,.0402262045454545,Waycross
8601,White,25,.0795534141791045,Waycross
8601,Asian,50,-.132725,Waycross
8601,Black,50,.1697146266233766,Waycross
8602,Hispanic,25,.1161757894736842,Brunswick
8602,Hispanic,75,.1146285714285714,Brunswick
8602,Black,50,.1908085870614741,Brunswick
8602,Asian,-9,-.1545,Brunswick
8602,Hispanic,-9,.1153635,Brunswick
8602,Black,-9,.2044605263157895,Brunswick
8602,White,-9,.0181483492496589,Brunswick
8602,Asian,50,-.1545,Brunswick
8602,White,25,.0883955248618785,Brunswick
8602,White,75,-.0503947169811321,Brunswick
8602,Hispanic,50,.1154021804511278,Brunswick
8602,Pooled,25,.1360742307692308,Brunswick
8602,Pooled,50,.0614503041047889,Brunswick
8602,Black,25,.2146602510460251,Brunswick
8602,Asian,25,-.15,Brunswick
8602,Asian,75,-.159,Brunswick
8602,White,50,.0190004039403732,Brunswick
8602,Black,75,.1669569230769231,Brunswick
8602,Pooled,75,-.0131736225596529,Brunswick
8602,Pooled,-9,.0726610875576037,Brunswick
8701,Black,50,.1733322208067941,Hinesville
8701,AIAN,25,.2233,Hinesville
8701,Hispanic,75,-.0349007272727273,Hinesville
8701,White,-9,.0414599445005045,Hinesville
8701,Black,75,.1615191082802548,Hinesville
8701,White,75,-.0287648013245033,Hinesville
8701,AIAN,50,.22125,Hinesville
8701,Pooled,25,.1349687568943572,Hinesville
8701,White,25,.1005897026022305,Hinesville
8701,AIAN,-9,.22125,Hinesville
8701,Hispanic,50,.0215701414141414,Hinesville
8701,Hispanic,25,.0780410101010101,Hinesville
8701,Black,25,.1851453333333333,Hinesville
8701,Asian,75,-.0148669565217391,Hinesville
8701,Pooled,75,.0163326010286554,Hinesville
8701,Asian,25,-.0701712,Hinesville
8701,Pooled,50,.0756506789615063,Hinesville
8701,Black,-9,.1797064516129032,Hinesville
8701,Asian,-9,-.04367125,Hinesville
8701,Pooled,-9,.09154115922539,Hinesville
8701,White,50,.0359124506388636,Hinesville
8701,AIAN,75,.2192,Hinesville
8701,Asian,50,-.0425190782608696,Hinesville
8701,Hispanic,-9,.0377046753246753,Hinesville
8702,Pooled,25,.140920703675919,Statesboro
8702,Asian,75,-.05657,Statesboro
8702,Pooled,75,-.0290992264900662,Statesboro
8702,Hispanic,-9,.0248287575757576,Statesboro
8702,White,50,.0075989648952504,Statesboro
8702,Asian,-9,-.050565,Statesboro
8702,White,75,-.0549741245901639,Statesboro
8702,Asian,50,-.050565,Statesboro
8702,Black,25,.2213133333333334,Statesboro
8702,Pooled,50,.0559107385929264,Statesboro
8702,Hispanic,25,.0703781212121212,Statesboro
8702,Asian,25,-.04456,Statesboro
8702,Hispanic,75,-.0207206060606061,Statesboro
8702,Pooled,-9,.0794431906130268,Statesboro
8702,Hispanic,50,.0248287575757576,Statesboro
8702,Black,75,.1221215384615384,Statesboro
8702,White,-9,.0101569842767296,Statesboro
8702,Black,50,.1717174358974359,Statesboro
8702,White,25,.0701720543806647,Statesboro
8702,Black,-9,.2072589100817439,Statesboro
8800,Asian,50,-.1308481169447836,Savannah
8800,AIAN,50,.08625,Savannah
8800,Black,-9,.2068961080636314,Savannah
8800,AIAN,25,.094655,Savannah
8800,Black,50,.1917523207969993,Savannah
8800,White,-9,.0046354826598791,Savannah
8800,White,75,-.0387211261633919,Savannah
8800,White,25,.0739917121588089,Savannah
8800,Black,25,.2177477296360485,Savannah
8800,Asian,75,-.1285617283950617,Savannah
8800,Pooled,25,.1448985433854908,Savannah
8800,AIAN,75,.077845,Savannah
8800,Pooled,-9,.0748590449609449,Savannah
8800,Pooled,75,-.0059579716864998,Savannah
8800,Hispanic,25,.0859626542056075,Savannah
8800,AIAN,-9,.08625,Savannah
8800,Hispanic,-9,.0612075690607735,Savannah
8800,Pooled,50,.0694702858494955,Savannah
8800,Asian,25,-.1331345054945055,Savannah
8800,White,50,.0176352929977085,Savannah
8800,Asian,-9,-.1309810465116279,Savannah
8800,Black,75,.1657569119579501,Savannah
8800,Hispanic,75,.0254130540540541,Savannah
8800,Hispanic,50,.0556878541298308,Savannah
8900,Black,75,.1289591869918699,Macon
8900,Hispanic,75,.0080193865030675,Macon
8900,Black,-9,.1877416784741144,Macon
8900,Asian,25,-.0187449122807018,Macon
8900,AIAN,50,.050205,Macon
8900,Black,50,.1673592837771738,Macon
8900,Black,25,.2057593805624778,Macon
8900,Pooled,25,.1319211906062261,Macon
8900,AIAN,75,-.0175,Macon
8900,Asian,50,-.0204937330634278,Macon
8900,Asian,-9,-.0206084098360656,Macon
8900,White,25,.0576992088091354,Macon
8900,White,50,.004293546393518,Macon
8900,AIAN,25,.11791,Macon
8900,Pooled,75,-.0166992710831531,Macon
8900,Pooled,50,.0576109597615365,Macon
8900,AIAN,-9,.050205,Macon
8900,Hispanic,50,.0177469259559363,Macon
8900,White,-9,-.0084062769661175,Macon
8900,Hispanic,25,.027474465408805,Macon
8900,Asian,75,-.0222425538461539,Macon
8900,Pooled,-9,.0604625621928166,Macon
8900,White,75,-.0491121160220995,Macon
8900,Hispanic,-9,.0176260869565217,Macon
9001,Black,-9,.1886595094936709,Vidalia
9001,White,75,-.0423347066666667,Vidalia
9001,Pooled,-9,.0676905427542754,Vidalia
9001,Hispanic,50,.0193834414148858,Vidalia
9001,Asian,25,-.09342,Vidalia
9001,Asian,-9,-.08225,Vidalia
9001,Asian,75,-.07108,Vidalia
9001,Black,75,.132823982300885,Vidalia
9001,Hispanic,-9,.02390328125,Vidalia
9001,Hispanic,25,.0772373913043478,Vidalia
9001,Hispanic,75,-.0384705084745763,Vidalia
9001,Pooled,50,.0482592755841246,Vidalia
9001,Black,25,.2008163776493256,Vidalia
9001,Asian,50,-.08225,Vidalia
9001,White,25,.0648141607565012,Vidalia
9001,Pooled,25,.1134802357836338,Vidalia
9001,White,-9,.0203540497925311,Vidalia
9001,Pooled,75,-.0169616846153846,Vidalia
9001,Black,50,.1668201799751053,Vidalia
9001,White,50,.0112397270449173,Vidalia
9002,Black,-9,.1966155,Milledgeville
9002,Asian,25,-.07363,Milledgeville
9002,Asian,50,-.081135,Milledgeville
9002,White,25,.0825108,Milledgeville
9002,Black,25,.2056503692762186,Milledgeville
9002,Asian,75,-.08864,Milledgeville
9002,Pooled,-9,.0953890159453303,Milledgeville
9002,Hispanic,25,.0545866666666667,Milledgeville
9002,Pooled,75,-.0076032989045383,Milledgeville
9002,Hispanic,75,.04918,Milledgeville
9002,Pooled,50,.0733521643346601,Milledgeville
9002,Asian,-9,-.081135,Milledgeville
9002,Hispanic,50,.0518833333333333,Milledgeville
9002,White,75,-.0476632100840336,Milledgeville
9002,Black,75,.1468869918699187,Milledgeville
9002,White,-9,.0117769771689498,Milledgeville
9002,Hispanic,-9,.0518833333333333,Milledgeville
9002,White,50,.0174237949579832,Milledgeville
9002,Pooled,25,.1543076275738586,Milledgeville
9002,Black,50,.1762686805730687,Milledgeville
9003,White,-9,.0000897608695652,Dublin
9003,Hispanic,75,-.010835,Dublin
9003,White,75,-.0732564377682403,Dublin
9003,Asian,50,-.105015,Dublin
9003,White,50,.0010590938912102,Dublin
9003,Hispanic,50,.0984325,Dublin
9003,Black,-9,.1840786312849162,Dublin
9003,Pooled,50,.051541159901599,Dublin
9003,Pooled,75,-.0446513333333333,Dublin
9003,Pooled,25,.1477336531365314,Dublin
9003,Hispanic,-9,.0984325,Dublin
9003,Pooled,-9,.0791879334916865,Dublin
9003,Asian,-9,-.105015,Dublin
9003,Asian,25,-.1101,Dublin
9003,Black,75,.0756318181818182,Dublin
9003,Black,50,.1396977572757276,Dublin
9003,Hispanic,25,.2077,Dublin
9003,Asian,75,-.09993,Dublin
9003,White,25,.0753746255506608,Dublin
9003,Black,25,.203763696369637,Dublin
9100,AIAN,75,.03645945,Atlanta
9100,Asian,-9,-.1591302042682927,Atlanta
9100,Pooled,75,-.0312978835939075,Atlanta
9100,Black,25,.1892698103433871,Atlanta
9100,AIAN,25,.10695575,Atlanta
9100,AIAN,50,.0717076,Atlanta
9100,Hispanic,-9,.0111215740985048,Atlanta
9100,AIAN,-9,.0717076,Atlanta
9100,Asian,25,-.1611486889596603,Atlanta
9100,Hispanic,25,.0276389267461669,Atlanta
9100,Black,50,.162936798479624,Atlanta
9100,Hispanic,75,-.0189332492250465,Atlanta
9100,Pooled,25,.1070959608148164,Atlanta
9100,Asian,75,-.15640611747851,Atlanta
9100,White,50,-.00964261328334,Atlanta
9100,White,75,-.0606588746514222,Atlanta
9100,Black,-9,.1755918889163781,Atlanta
9100,Pooled,-9,.0331629575532665,Atlanta
9100,Pooled,50,.0378990386104544,Atlanta
9100,Black,75,.1366037866158609,Atlanta
9100,White,25,.0413736480847421,Atlanta
9100,White,-9,-.0297601656405936,Atlanta
9100,Hispanic,50,.0043528387605602,Atlanta
9100,Asian,50,-.1587774032190852,Atlanta
9200,Black,50,.1797223860974284,Griffin
9200,Hispanic,50,.040791,Griffin
9200,Pooled,-9,.0849851382978723,Griffin
9200,White,75,-.0242964525547445,Griffin
9200,Asian,-9,-.17125,Griffin
9200,White,50,.0348247856680202,Griffin
9200,Black,75,.1395345038167939,Griffin
9200,Pooled,25,.1427453798375537,Griffin
9200,Hispanic,75,.013898,Griffin
9200,Asian,25,-.18415,Griffin
9200,Hispanic,-9,.040791,Griffin
9200,Asian,75,-.15835,Griffin
9200,Black,25,.219910268378063,Griffin
9200,Pooled,50,.067044118268893,Griffin
9200,Black,-9,.2092531578947368,Griffin
9200,White,-9,.0368059206349206,Griffin
9200,Pooled,75,-.0086571432997676,Griffin
9200,White,25,.093946023890785,Griffin
9200,AIAN,50,-.02572,Griffin
9200,AIAN,25,.05466,Griffin
9200,AIAN,-9,-.02572,Griffin
9200,Hispanic,25,.067684,Griffin
9200,AIAN,75,-.1061,Griffin
9200,Asian,50,-.17125,Griffin
9301,White,50,-.0294502831806167,Winder
9301,Pooled,50,.0057998363156711,Winder
9301,AIAN,75,.004611,Winder
9301,Hispanic,50,.0486180478536242,Winder
9301,Black,25,.1660509339975093,Winder
9301,AIAN,-9,.0383555,Winder
9301,Asian,25,-.0896290697674419,Winder
9301,White,25,.029835568,Winder
9301,Hispanic,25,.0638930612244898,Winder
9301,Asian,75,-.0846106666666667,Winder
9301,Hispanic,-9,.052534717948718,Winder
9301,Black,75,.109468253968254,Winder
9301,Pooled,75,-.0672457542533081,Winder
9301,Hispanic,75,.0333430344827586,Winder
9301,Pooled,-9,.0072546581750811,Winder
9301,Pooled,25,.0788454268846503,Winder
9301,Black,-9,.155270564516129,Winder
9301,White,75,-.0887361343612335,Winder
9301,White,-9,-.0403947684279191,Winder
9301,Asian,-9,-.0870628409090909,Winder
9301,Asian,50,-.0871198682170543,Winder
9301,AIAN,25,.0721,Winder
9301,Black,50,.1377595939828817,Winder
9301,AIAN,50,.0383555,Winder
9302,Asian,25,-.10542,Toccoa
9302,White,75,-.074679962264151,Toccoa
9302,Black,-9,.165187650273224,Toccoa
9302,Pooled,75,-.0558890169491526,Toccoa
9302,Black,25,.1745042904290429,Toccoa
9302,Asian,75,-.0637746666666667,Toccoa
9302,Black,50,.1474416690240453,Toccoa
9302,Pooled,25,.079043864229765,Toccoa
9302,Hispanic,25,.1366475,Toccoa
9302,Black,75,.1203790476190476,Toccoa
9302,White,25,.0457012151898734,Toccoa
9302,Hispanic,75,-.0857775,Toccoa
9302,Hispanic,50,.025435,Toccoa
9302,White,50,-.0144893735371388,Toccoa
9302,White,-9,-.0026336515151515,Toccoa
9302,Pooled,50,.0115774236403062,Toccoa
9302,Hispanic,-9,.025435,Toccoa
9302,Asian,50,-.0845973333333333,Toccoa
9302,Asian,-9,-.0845973333333333,Toccoa
9302,Pooled,-9,.0303389477196885,Toccoa
9400,Pooled,25,.0891906612410987,Gainesville
9400,White,25,.0874390783410138,Gainesville
9400,Hispanic,75,.019893125,Gainesville
9400,Black,75,.1288369230769231,Gainesville
9400,Pooled,75,-.0343112176495545,Gainesville
9400,Hispanic,50,.028343828125,Gainesville
9400,AIAN,75,-.08397,Gainesville
9400,Hispanic,-9,.03341425,Gainesville
9400,Black,-9,.1823131162790697,Gainesville
9400,Asian,25,-.1079724590163934,Gainesville
9400,AIAN,25,.09276,Gainesville
9400,AIAN,50,.004395,Gainesville
9400,White,-9,.0234760486891386,Gainesville
9400,White,75,-.0425561941008563,Gainesville
9400,Hispanic,25,.03679453125,Gainesville
9400,Pooled,-9,.0343293856012062,Gainesville
9400,Asian,-9,-.1170533333333334,Gainesville
9400,AIAN,-9,.004395,Gainesville
9400,Asian,75,-.1288391489361702,Gainesville
9400,Black,25,.1993730061349693,Gainesville
9400,Pooled,50,.0274397217957721,Gainesville
9400,Asian,50,-.1184058039762818,Gainesville
9400,White,50,.0224414421200787,Gainesville
9400,Black,50,.1641049646059462,Gainesville
9500,AIAN,75,.08661,Talladega
9500,Hispanic,25,.1909615384615385,Talladega
9500,Hispanic,75,.0179769230769231,Talladega
9500,White,50,.0359543095064307,Talladega
9500,Pooled,25,.1565074722087965,Talladega
9500,AIAN,25,.1704,Talladega
9500,Black,25,.2393675870348139,Talladega
9500,White,-9,.0435683785310734,Talladega
9500,Asian,75,-.09883,Talladega
9500,Black,75,.168530756302521,Talladega
9500,White,25,.1011651264755481,Talladega
9500,Hispanic,-9,.1044692307692308,Talladega
9500,AIAN,-9,.128505,Talladega
9500,Asian,50,-.108455,Talladega
9500,Asian,25,-.11808,Talladega
9500,Black,-9,.2305129831932773,Talladega
9500,Asian,-9,-.108455,Talladega
9500,Pooled,50,.0747268869625735,Talladega
9500,Pooled,-9,.0994979584382872,Talladega
9500,White,75,-.0292565074626866,Talladega
9500,AIAN,50,.128505,Talladega
9500,Hispanic,50,.1044692307692308,Talladega
9500,Black,50,.2039491716686675,Talladega
9500,Pooled,75,-.0070536982836495,Talladega
9600,AIAN,25,.19607,LaGrange
9600,White,75,-.0157085062937063,LaGrange
9600,Hispanic,25,.1059693827160494,LaGrange
9600,Black,25,.2128759734093068,LaGrange
9600,Hispanic,-9,.0800826388888889,LaGrange
9600,Pooled,75,.0011433383064516,LaGrange
9600,Asian,-9,-.0985021590909091,LaGrange
9600,Black,-9,.2015253292021689,LaGrange
9600,Hispanic,50,.076384532627866,LaGrange
9600,Pooled,-9,.080849863322106,LaGrange
9600,AIAN,75,-.02701,LaGrange
9600,Pooled,25,.1433845618475166,LaGrange
9600,White,-9,.0451131836636056,LaGrange
9600,Asian,75,-.0956743181818182,LaGrange
9600,Asian,50,-.0985021590909091,LaGrange
9600,Pooled,50,.0722639500769841,LaGrange
9600,Hispanic,75,.0467996825396825,LaGrange
9600,AIAN,-9,.08453,LaGrange
9600,White,50,.0474325255786862,LaGrange
9600,Asian,25,-.10133,LaGrange
9600,AIAN,50,.08453,LaGrange
9600,White,25,.1105735574510788,LaGrange
9600,Black,50,.182090927881124,LaGrange
9600,Black,75,.1513058823529412,LaGrange
9701,White,75,-.0347655346820809,Columbus
9701,Black,-9,.1802275604626708,Columbus
9701,Hispanic,-9,.0586135275080906,Columbus
9701,Hispanic,75,.0201687068965517,Columbus
9701,White,25,.0946004557405785,Columbus
9701,Black,25,.1950901934623082,Columbus
9701,Asian,25,-.0848933333333333,Columbus
9701,AIAN,-9,.1436633333333333,Columbus
9701,Asian,75,-.0816286486486487,Columbus
9701,Pooled,50,.0727659334075074,Columbus
9701,Asian,50,-.083260990990991,Columbus
9701,Black,50,.1600173299817744,Columbus
9701,Asian,-9,-.0832386301369863,Columbus
9701,White,50,.0299174605292488,Columbus
9701,Hispanic,25,.0817202590673575,Columbus
9701,Pooled,25,.1442640645609163,Columbus
9701,AIAN,25,.2108,Columbus
9701,White,-9,.0236925227722772,Columbus
9701,Pooled,-9,.086509315125181,Columbus
9701,Pooled,75,.0012678022540984,Columbus
9701,Black,75,.1249444665012407,Columbus
9701,Hispanic,50,.0509444829819546,Columbus
9701,AIAN,75,.0765266666666667,Columbus
9701,AIAN,50,.1436633333333333,Columbus
9702,Hispanic,75,-.0631383333333333,Americus
9702,White,50,.0010828028327338,Americus
9702,Asian,25,-.13535,Americus
9702,White,75,-.0780254375,Americus
9702,Pooled,25,.1503780892448513,Americus
9702,Pooled,75,-.0223948982300885,Americus
9702,Asian,75,-.10025,Americus
9702,Black,50,.1609549439545138,Americus
9702,Pooled,-9,.0914841297134238,Americus
9702,Hispanic,-9,.0033941666666667,Americus
9702,Asian,50,-.1178,Americus
9702,White,-9,-.0003148692579505,Americus
9702,Black,75,.1247431612903226,Americus
9702,Black,-9,.1839600764705883,Americus
9702,Hispanic,25,.0699266666666667,Americus
9702,White,25,.0801910431654676,Americus
9702,Asian,-9,-.1178,Americus
9702,Hispanic,50,.0033941666666667,Americus
9702,Pooled,50,.0639915955073814,Americus
9702,Black,25,.197166726618705,Americus
9800,AIAN,-9,.03714,Auburn
9800,Hispanic,75,-.0243863636363636,Auburn
9800,White,75,-.0748975324675325,Auburn
9800,Pooled,25,.1257514530551416,Auburn
9800,White,-9,-.0349540901360544,Auburn
9800,White,25,.0408007142857143,Auburn
9800,Hispanic,50,.0305608181818182,Auburn
9800,Hispanic,25,.085508,Auburn
9800,White,50,-.0170484090909091,Auburn
9800,Pooled,50,.0399316486587183,Auburn
9800,Asian,-9,-.1219958333333333,Auburn
9800,AIAN,75,-.04902,Auburn
9800,AIAN,50,.03714,Auburn
9800,Pooled,-9,.0534821440897325,Auburn
9800,Black,50,.1419621291196388,Auburn
9800,Pooled,75,-.0458881557377049,Auburn
9800,AIAN,25,.1233,Auburn
9800,Asian,25,-.1307727272727273,Auburn
9800,Black,-9,.1632871814671815,Auburn
9800,Hispanic,-9,.0279442857142857,Auburn
9800,Black,75,.1119448,Auburn
9800,Asian,50,-.122670979020979,Auburn
9800,Asian,75,-.1145692307692308,Auburn
