par_cz,kid_race,par_pctile,shrunk_xkid_mtabalance2020,cz_name
34602,Asian,75,210600,Rawlins
34603,Black,50,63472.35294117648,Casper
34603,Asian,25,131400,Casper
34603,Asian,75,155100,Casper
34603,AIAN,50,52805,Casper
34603,Pooled,75,118412.0632081097,Casper
34603,White,75,120313.3757961783,Casper
34603,Hispanic,25,59477.71428571428,Casper
34603,White,-9,103629.181331293,Casper
34603,Black,75,78880,Casper
34603,Pooled,25,76131.08312342569,Casper
34603,Black,25,48064.70588235294,Casper
34603,Asian,-9,143250,Casper
34603,Pooled,-9,100853.9574616457,Casper
34603,Hispanic,-9,71276.70588235294,Casper
34603,Hispanic,75,90336.61538461539,Casper
34603,AIAN,-9,52805,Casper
34603,AIAN,75,72434.70588235294,Casper
34603,AIAN,25,33175.29411764706,Casper
34603,Hispanic,50,74907.16483516483,Casper
34603,White,50,99426.17065670986,Casper
34603,Black,-9,63472.35294117647,Casper
34603,Asian,50,143250,Casper
34603,Pooled,50,97271.57316576771,Casper
34603,White,25,78538.96551724138,Casper
34604,White,75,129500,Lusk
34604,White,-9,110545,Lusk
34604,Hispanic,50,80045,Lusk
34604,Hispanic,75,84060,Lusk
34604,Pooled,75,109304.4444444444,Lusk
34604,Pooled,-9,96989.44444444444,Lusk
34604,Pooled,25,84674.44444444444,Lusk
34604,Hispanic,-9,80045,Lusk
34604,Pooled,50,96989.44444444444,Lusk
34604,Hispanic,25,76030,Lusk
34604,White,25,91590,Lusk
34604,White,50,110545,Lusk
34701,AIAN,75,81600,Honolulu
34701,Black,25,44390,Honolulu
34701,White,50,97070,Honolulu
34701,AIAN,50,61980,Honolulu
34701,Pooled,75,135432.0672023375,Honolulu
34701,Asian,50,155050,Honolulu
34701,White,-9,105197.3648648649,Honolulu
34701,Black,75,72570,Honolulu
34701,Asian,75,170300,Honolulu
34701,AIAN,25,42360,Honolulu
34701,Black,50,58480,Honolulu
34701,Pooled,-9,116684.3165467626,Honolulu
34701,Pooled,50,113147.8947681708,Honolulu
34701,Pooled,25,90863.72233400402,Honolulu
34701,Hispanic,-9,85468,Honolulu
34701,White,25,70340,Honolulu
34701,White,75,123800,Honolulu
34701,Hispanic,75,106700,Honolulu
34701,Hispanic,50,86795,Honolulu
34701,AIAN,-9,61980,Honolulu
34701,Black,-9,55477.2131147541,Honolulu
34701,Asian,-9,157591.6666666667,Honolulu
34701,Asian,25,139800,Honolulu
34701,Hispanic,25,66890,Honolulu
34702,Hispanic,50,92150,Kapaa
34702,White,75,107900,Kapaa
34702,Black,75,170600,Kapaa
34702,Asian,-9,133196.0396039604,Kapaa
34702,White,-9,105514.8148148148,Kapaa
34702,White,25,103300,Kapaa
34702,Hispanic,-9,90784.61538461539,Kapaa
34702,Asian,25,110800,Kapaa
34702,AIAN,-9,35535,Kapaa
34702,Pooled,75,126933.9344262295,Kapaa
34702,Hispanic,75,102800,Kapaa
34702,Black,-9,109850,Kapaa
34702,AIAN,25,31210,Kapaa
34702,Pooled,-9,112671.6455696202,Kapaa
34702,Pooled,25,97541.21739130435,Kapaa
34702,Asian,75,149800,Kapaa
34702,White,50,105600,Kapaa
34702,Pooled,50,112237.5759087669,Kapaa
34702,Black,25,49100,Kapaa
34702,Black,50,109850,Kapaa
34702,Asian,50,130300,Kapaa
34702,AIAN,50,35535,Kapaa
34702,Hispanic,25,81500,Kapaa
34702,AIAN,75,39860,Kapaa
34703,Hispanic,75,105500,Kahului
34703,White,75,140000,Kahului
34703,Black,75,127800,Kahului
34703,White,25,93390,Kahului
34703,Black,50,88215,Kahului
34703,Asian,75,144100,Kahului
34703,Pooled,25,95828.25443786982,Kahului
34703,Asian,-9,132544.4444444444,Kahului
34703,AIAN,-9,39560,Kahului
34703,AIAN,75,47750,Kahului
34703,AIAN,50,39560,Kahului
34703,White,-9,118302.2413793103,Kahului
34703,Hispanic,50,86360,Kahului
34703,Pooled,75,136136.9727047146,Kahului
34703,Black,-9,88215,Kahului
34703,Asian,25,116100,Kahului
34703,Asian,50,130100,Kahului
34703,White,50,116695,Kahului
34703,AIAN,25,31370,Kahului
34703,Hispanic,-9,84765,Kahului
34703,Pooled,50,115982.6135712922,Kahului
34703,Black,25,48630,Kahului
34703,Pooled,-9,117750.5398110661,Kahului
34703,Hispanic,25,67220,Kahului
34801,Pooled,25,48258.35897435898,Las Vegas
34801,Pooled,75,80785.59748427673,Las Vegas
34801,Asian,75,124600,Las Vegas
34801,White,25,60065.58823529412,Las Vegas
34801,Black,75,66090,Las Vegas
34801,Hispanic,75,78217.02127659574,Las Vegas
34801,AIAN,25,14025,Las Vegas
34801,AIAN,75,44380,Las Vegas
34801,White,-9,72300.5982905983,Las Vegas
34801,Asian,25,88700,Las Vegas
34801,Black,50,58640,Las Vegas
34801,Hispanic,50,62089.78514810179,Las Vegas
34801,AIAN,-9,29202.5,Las Vegas
34801,White,50,74672.69207683073,Las Vegas
34801,Asian,50,106650,Las Vegas
34801,White,75,89279.79591836735,Las Vegas
34801,Black,-9,58640,Las Vegas
34801,Asian,-9,106650,Las Vegas
34801,Hispanic,-9,53542.35,Las Vegas
34801,Hispanic,25,45962.54901960785,Las Vegas
34801,AIAN,50,29202.5,Las Vegas
34801,Pooled,50,64521.97822931786,Las Vegas
34801,Pooled,-9,57678.8160291439,Las Vegas
34801,Black,25,51190,Las Vegas
34802,Pooled,75,105497.44,Santa Fe
34802,Black,50,65470,Santa Fe
34802,Hispanic,50,70466.51071428572,Santa Fe
34802,Hispanic,-9,64842.38947368421,Santa Fe
34802,White,50,97710.25176753079,Santa Fe
34802,White,25,77356.5965583174,Santa Fe
34802,AIAN,25,6988.754098360656,Santa Fe
34802,White,-9,104741.0513141427,Santa Fe
34802,Pooled,50,80057.88921454929,Santa Fe
34802,Pooled,25,54618.33842909858,Santa Fe
34802,Hispanic,75,91838.17142857143,Santa Fe
34802,Black,-9,65470,Santa Fe
34802,AIAN,50,23234.37704918033,Santa Fe
34802,Black,75,74101.17647058824,Santa Fe
34802,Hispanic,25,49094.85,Santa Fe
34802,Asian,50,101175.5555555556,Santa Fe
34802,Black,25,56838.82352941176,Santa Fe
34802,Asian,-9,101175.5555555556,Santa Fe
34802,Pooled,-9,79909.51431601272,Santa Fe
34802,AIAN,75,39480,Santa Fe
34802,Asian,75,121544.4444444444,Santa Fe
34802,Asian,25,80806.66666666667,Santa Fe
34802,AIAN,-9,16162.75294117647,Santa Fe
34802,White,75,118063.9069767442,Santa Fe
34803,Hispanic,50,52506.90909090909,Tucumcari
34803,AIAN,-9,10065,Tucumcari
34803,Hispanic,75,67160,Tucumcari
34803,Pooled,75,74385.74468085106,Tucumcari
34803,White,75,85705.55555555556,Tucumcari
34803,White,50,72697.77777777778,Tucumcari
34803,Pooled,50,59428.79467052262,Tucumcari
34803,Pooled,25,44471.84466019418,Tucumcari
34803,Black,25,22560,Tucumcari
34803,White,-9,70173.88059701493,Tucumcari
34803,White,25,59690,Tucumcari
34803,AIAN,50,10065,Tucumcari
34803,Hispanic,-9,43102.68656716418,Tucumcari
34803,AIAN,75,14930,Tucumcari
34803,Black,-9,50835,Tucumcari
34803,Black,50,50835,Tucumcari
34803,AIAN,25,5200,Tucumcari
34803,Pooled,-9,53844.86666666667,Tucumcari
34803,Black,75,79110,Tucumcari
34803,Hispanic,25,37853.81818181818,Tucumcari
34804,Pooled,50,67358.94308943089,Clayton
34804,White,-9,67626.66666666667,Clayton
34804,Hispanic,75,92770,Clayton
34804,Pooled,25,49631.21951219512,Clayton
34804,Pooled,75,85086.66666666667,Clayton
34804,White,25,61970,Clayton
34804,Hispanic,-9,53022.06896551724,Clayton
34804,Hispanic,25,37880,Clayton
34804,White,75,78940,Clayton
34804,Pooled,-9,60448.13559322034,Clayton
34804,Hispanic,50,65325,Clayton
34804,White,50,70455,Clayton
34805,Pooled,50,86388.42132459697,Alamosa
34805,White,25,76434.39393939394,Alamosa
34805,Pooled,75,109907.4937343358,Alamosa
34805,AIAN,50,45503.33333333334,Alamosa
34805,Black,50,121515,Alamosa
34805,Hispanic,50,72019.66055045871,Alamosa
34805,Black,75,186400,Alamosa
34805,Pooled,-9,81675.18036072144,Alamosa
34805,White,75,118220.32,Alamosa
34805,Hispanic,75,91235.32110091743,Alamosa
34805,AIAN,-9,45503.33333333334,Alamosa
34805,AIAN,75,61990,Alamosa
34805,Black,25,56630,Alamosa
34805,AIAN,25,29016.66666666667,Alamosa
34805,Asian,25,94180,Alamosa
34805,Pooled,25,62869.3489148581,Alamosa
34805,Asian,50,132990,Alamosa
34805,Black,-9,121515,Alamosa
34805,Hispanic,-9,63172.84653465346,Alamosa
34805,White,50,97327.35696969696,Alamosa
34805,Asian,75,171800,Alamosa
34805,Hispanic,25,52804,Alamosa
34805,White,-9,96758.2879377432,Alamosa
34805,Asian,-9,132990,Alamosa
34901,Pooled,50,80165.97954124096,Albuquerque
34901,AIAN,-9,19153.97291196388,Albuquerque
34901,Pooled,-9,79593.85900652283,Albuquerque
34901,Black,50,50576.47415329768,Albuquerque
34901,White,25,70823.5718407386,Albuquerque
34901,Asian,-9,124196.4506172839,Albuquerque
34901,Hispanic,25,51239.98561409819,Albuquerque
34901,AIAN,25,14109.35103244838,Albuquerque
34901,Asian,75,138218.2389937107,Albuquerque
34901,Pooled,75,104426.3247687564,Albuquerque
34901,AIAN,75,35597.5,Albuquerque
34901,Hispanic,75,93259.58971019211,Albuquerque
34901,Pooled,25,55905.63431372549,Albuquerque
34901,Black,-9,47214.53183520599,Albuquerque
34901,Hispanic,-9,66189.26784059314,Albuquerque
34901,Asian,25,110684.5454545455,Albuquerque
34901,Hispanic,50,72249.78766214516,Albuquerque
34901,Black,75,64824.70588235294,Albuquerque
34901,White,-9,97606.9939292443,Albuquerque
34901,Black,25,36328.24242424242,Albuquerque
34901,White,50,91839.40747096064,Albuquerque
34901,Asian,50,124451.3922241281,Albuquerque
34901,White,75,112855.2431011827,Albuquerque
34901,AIAN,50,24853.42551622419,Albuquerque
34902,Asian,25,64010,Socorro
34902,Pooled,75,90163.03448275862,Socorro
34902,Asian,-9,136705,Socorro
34902,Asian,75,209400,Socorro
34902,Black,75,46890,Socorro
34902,White,50,82397.57611940299,Socorro
34902,AIAN,75,24730,Socorro
34902,Hispanic,75,84936.66666666667,Socorro
34902,AIAN,25,6422,Socorro
34902,Hispanic,50,62931.75799086758,Socorro
34902,White,75,98509.55223880598,Socorro
34902,Black,-9,34345,Socorro
34902,Pooled,50,67370.26441119064,Socorro
34902,White,25,66285.60000000001,Socorro
34902,AIAN,-9,12524.66666666667,Socorro
34902,Hispanic,-9,51815.87628865979,Socorro
34902,AIAN,50,15576,Socorro
34902,Hispanic,25,40926.8493150685,Socorro
34902,Black,50,34345,Socorro
34902,Pooled,-9,60699.20975609756,Socorro
34902,Asian,50,136705,Socorro
34902,Pooled,25,44577.49433962264,Socorro
34902,White,-9,81489.85915492958,Socorro
34902,Black,25,21800,Socorro
35001,AIAN,-9,18695.79476584022,Phoenix
35001,Pooled,-9,85424.78104517791,Phoenix
35001,White,75,113368.018543956,Phoenix
35001,Pooled,75,107607.502205558,Phoenix
35001,Asian,25,119788.3630470016,Phoenix
35001,White,25,72641.14982578397,Phoenix
35001,Hispanic,75,81897.82625633034,Phoenix
35001,Pooled,50,83975.43617135755,Phoenix
35001,Black,-9,38511.52932960894,Phoenix
35001,Pooled,25,60343.37013715711,Phoenix
35001,Asian,50,137408.6602879796,Phoenix
35001,AIAN,75,37583.27868852459,Phoenix
35001,Hispanic,-9,58580.97779413569,Phoenix
35001,AIAN,25,12330.39963167587,Phoenix
35001,Asian,75,155028.9575289575,Phoenix
35001,Hispanic,25,47862.0755730659,Phoenix
35001,White,-9,98233.86491152352,Phoenix
35001,Black,50,42828.50514975221,Phoenix
35001,Asian,-9,139431.0760401722,Phoenix
35001,Black,25,31729.9245852187,Phoenix
35001,AIAN,50,24956.83916010023,Phoenix
35001,Black,75,53927.08571428571,Phoenix
35001,Hispanic,50,64879.95091469812,Phoenix
35001,White,50,93004.58418487001,Phoenix
35002,Pooled,75,84216.13913043478,Safford
35002,Hispanic,-9,56952.63513513513,Safford
35002,Asian,75,100700,Safford
35002,Black,-9,35880,Safford
35002,Hispanic,25,43311.17647058824,Safford
35002,White,25,67522.15686274511,Safford
35002,White,75,94374.28571428571,Safford
35002,Asian,50,93650,Safford
35002,Black,50,35880,Safford
35002,White,50,80948.2212885154,Safford
35002,AIAN,25,2544.238461538462,Safford
35002,Black,75,43470,Safford
35002,Pooled,50,64700.31733849674,Safford
35002,AIAN,-9,4762.06875,Safford
35002,White,-9,83374.61847389558,Safford
35002,Asian,25,86600,Safford
35002,Asian,-9,93650,Safford
35002,Hispanic,75,75357.77777777778,Safford
35002,Pooled,25,45184.4955465587,Safford
35002,Black,25,28290,Safford
35002,AIAN,75,14372.66666666667,Safford
35002,Hispanic,50,59334.47712418301,Safford
35002,AIAN,50,8458.452564102565,Safford
35002,Pooled,-9,64004.78490566038,Safford
35100,Pooled,-9,76812.74095763004,Tucson
35100,Asian,75,151300,Tucson
35100,Black,25,33076.03278688525,Tucson
35100,White,-9,91653.11554748942,Tucson
35100,Black,50,46968.17362614702,Tucson
35100,Asian,50,131493.2954545455,Tucson
35100,Pooled,50,78090.3531368132,Tucson
35100,AIAN,50,23677.9780018751,Tucson
35100,Hispanic,50,64758.11074311034,Tucson
35100,Black,-9,42596.93965517241,Tucson
35100,White,75,110160.9514118545,Tucson
35100,Pooled,25,53487.31395824806,Tucson
35100,AIAN,-9,15636.032,Tucson
35100,Black,75,60860.3144654088,Tucson
35100,Pooled,75,102693.3923153783,Tucson
35100,White,50,87338.53240119021,Tucson
35100,Hispanic,25,46495.56338028169,Tucson
35100,Asian,-9,133870.1,Tucson
35100,White,25,64516.11339052593,Tucson
35100,AIAN,75,38353.06194690266,Tucson
35100,Hispanic,75,83020.658105939,Tucson
35100,Asian,25,111686.5909090909,Tucson
35100,AIAN,25,9002.894056847545,Tucson
35100,Hispanic,-9,57633.66128242781,Tucson
35201,White,50,105377.3596513884,Grand Junction
35201,Pooled,25,78660.48456428292,Grand Junction
35201,Pooled,75,124857.7603952244,Grand Junction
35201,AIAN,75,73512,Grand Junction
35201,Black,50,66886.66666666667,Grand Junction
35201,Black,75,90056.66666666667,Grand Junction
35201,White,-9,105964.8033175356,Grand Junction
35201,White,75,126385.9382203781,Grand Junction
35201,Asian,-9,112059,Grand Junction
35201,Asian,50,112059,Grand Junction
35201,Black,25,43716.66666666666,Grand Junction
35201,Hispanic,-9,73519,Grand Junction
35201,Pooled,50,101759.1224797536,Grand Junction
35201,Pooled,-9,101157.1130713713,Grand Junction
35201,Asian,25,111220.4,Grand Junction
35201,Black,-9,66886.66666666667,Grand Junction
35201,Hispanic,75,120036.5591397849,Grand Junction
35201,Hispanic,25,53582.90322580645,Grand Junction
35201,AIAN,-9,60098.4,Grand Junction
35201,White,25,84368.78108239883,Grand Junction
35201,Asian,75,112897.6,Grand Junction
35201,AIAN,25,46684.8,Grand Junction
35201,AIAN,50,60098.4,Grand Junction
35201,Hispanic,50,86809.7311827957,Grand Junction
35202,Hispanic,75,124900,Gunnison
35202,White,75,136172.131147541,Gunnison
35202,White,25,97531.09090909091,Gunnison
35202,Pooled,-9,116816.3709677419,Gunnison
35202,Hispanic,50,101815,Gunnison
35202,Pooled,50,115867.4511082138,Gunnison
35202,White,-9,117850.9482758621,Gunnison
35202,Pooled,75,135478.4615384615,Gunnison
35202,Hispanic,-9,101815,Gunnison
35202,Pooled,25,96256.44067796611,Gunnison
35202,White,50,116851.611028316,Gunnison
35202,Hispanic,25,78730,Gunnison
35300,Pooled,25,45276.41660597232,Farmington
35300,Pooled,-9,68794.3586650583,Farmington
35300,AIAN,50,19326.47859805519,Farmington
35300,White,25,76063.42608695652,Farmington
35300,Asian,50,137725,Farmington
35300,Black,75,70098.88888888889,Farmington
35300,Hispanic,75,90685.13513513513,Farmington
35300,Black,50,57195,Farmington
35300,Pooled,75,97780.11669658887,Farmington
35300,White,75,115547.2727272727,Farmington
35300,Asian,75,130100,Farmington
35300,Hispanic,25,47049.27927927928,Farmington
35300,Asian,-9,137725,Farmington
35300,White,-9,98667.56133828996,Farmington
35300,Hispanic,-9,64503.62162162162,Farmington
35300,Asian,25,145350,Farmington
35300,AIAN,75,27165.13966480447,Farmington
35300,Black,25,44291.11111111111,Farmington
35300,Hispanic,50,68867.2072072072,Farmington
35300,AIAN,-9,15290.31165311653,Farmington
35300,White,50,95805.34940711461,Farmington
35300,AIAN,25,11487.8175313059,Farmington
35300,Black,-9,57195,Farmington
35300,Pooled,50,71528.2666512806,Farmington
35401,Pooled,75,103694.4660194175,Flagstaff
35401,AIAN,50,20036.44423129625,Flagstaff
35401,AIAN,75,27810.44943820225,Flagstaff
35401,Black,50,45255.88235294117,Flagstaff
35401,White,75,112444.8087431694,Flagstaff
35401,Asian,25,103944.4444444444,Flagstaff
35401,Asian,-9,132483.3333333333,Flagstaff
35401,White,25,72925.93152064452,Flagstaff
35401,Black,25,36411.76470588235,Flagstaff
35401,Pooled,-9,80423.13801623721,Flagstaff
35401,Black,75,54100,Flagstaff
35401,Hispanic,-9,63373.08333333334,Flagstaff
35401,Hispanic,25,52425.10917030567,Flagstaff
35401,AIAN,25,12262.43902439024,Flagstaff
35401,Hispanic,50,67468.1271042368,Flagstaff
35401,Hispanic,75,82511.14503816795,Flagstaff
35401,Pooled,25,59566.17135207497,Flagstaff
35401,Black,-9,43731.03448275862,Flagstaff
35401,White,-9,93677.59445241511,Flagstaff
35401,White,50,92685.37013190697,Flagstaff
35401,Asian,75,161022.2222222222,Flagstaff
35401,Pooled,50,81630.31868574623,Flagstaff
35401,AIAN,-9,16393.10447761194,Flagstaff
35401,Asian,50,132483.3333333333,Flagstaff
35402,Hispanic,75,108900,Cortez
35402,White,75,121049.5726495727,Cortez
35402,Pooled,-9,84420.74074074074,Cortez
35402,White,25,77528.33333333333,Cortez
35402,Asian,-9,180900,Cortez
35402,Pooled,75,110134.6103896104,Cortez
35402,Asian,25,203700,Cortez
35402,Hispanic,-9,80614.88888888889,Cortez
35402,Hispanic,50,86954.6551724138,Cortez
35402,White,50,99288.952991453,Cortez
35402,White,-9,99013.50210970464,Cortez
35402,AIAN,-9,17878.85245901639,Cortez
35402,Asian,50,180900,Cortez
35402,Asian,75,158100,Cortez
35402,AIAN,25,15170,Cortez
35402,AIAN,50,20030,Cortez
35402,AIAN,75,24890,Cortez
35402,Pooled,25,64319.54314720813,Cortez
35402,Pooled,50,87227.07676840926,Cortez
35402,Hispanic,25,65009.31034482759,Cortez
35500,Pooled,50,43803.5556048896,Gallup
35500,Asian,75,146366.6666666667,Gallup
35500,Black,75,79946.66666666667,Gallup
35500,Asian,25,114500,Gallup
35500,AIAN,25,7792.308016877637,Gallup
35500,Hispanic,50,58283.24915824915,Gallup
35500,Pooled,75,65730.10695187165,Gallup
35500,Black,50,58040,Gallup
35500,Pooled,25,21877.00425790754,Gallup
35500,Black,25,36133.33333333334,Gallup
35500,Black,-9,58040,Gallup
35500,Asian,50,130433.3333333333,Gallup
35500,White,-9,88487.53472222222,Gallup
35500,Pooled,-9,35590.26546822742,Gallup
35500,AIAN,-9,9739.246621621622,Gallup
35500,White,75,102376.3636363636,Gallup
35500,Hispanic,75,75615.75757575757,Gallup
35500,Asian,-9,130433.3333333333,Gallup
35500,Hispanic,-9,52866.84027777778,Gallup
35500,AIAN,50,12676.15400843882,Gallup
35500,AIAN,75,17560,Gallup
35500,White,25,69856.17886178862,Gallup
35500,Hispanic,25,40950.74074074074,Gallup
35500,White,50,86116.27124907612,Gallup
35600,White,25,86090,Hilo
35600,Pooled,-9,96946.18497109826,Hilo
35600,Asian,75,129800,Hilo
35600,AIAN,50,90975,Hilo
35600,Black,-9,56990,Hilo
35600,Hispanic,50,70355,Hilo
35600,Asian,50,116000,Hilo
35600,White,50,100195,Hilo
35600,Hispanic,75,85110,Hilo
35600,Black,75,65600,Hilo
35600,Pooled,25,79634.29629629629,Hilo
35600,Pooled,75,115718.1124497992,Hilo
35600,AIAN,-9,90975,Hilo
35600,Hispanic,-9,65279.28,Hilo
35600,Pooled,50,97676.20437304775,Hilo
35600,White,-9,99423.08457711442,Hilo
35600,White,75,114300,Hilo
35600,Hispanic,25,55600,Hilo
35600,Asian,25,102200,Hilo
35600,AIAN,75,143600,Hilo
35600,Black,50,56990,Hilo
35600,Asian,-9,118572.8813559322,Hilo
35600,AIAN,25,38350,Hilo
35600,Black,25,48380,Hilo
35701,Asian,-9,125409.6,Twin Falls
35701,Asian,25,93623.2,Twin Falls
35701,Hispanic,50,74402.33123569794,Twin Falls
35701,White,-9,98017.81271837876,Twin Falls
35701,AIAN,75,35076.66666666666,Twin Falls
35701,Black,-9,83445,Twin Falls
35701,Asian,50,125409.6,Twin Falls
35701,Black,75,112865,Twin Falls
35701,Pooled,-9,93466.10979929162,Twin Falls
35701,White,50,99090.46136479944,Twin Falls
35701,Pooled,25,74575.78891257996,Twin Falls
35701,AIAN,25,33856.66666666666,Twin Falls
35701,AIAN,-9,34466.66666666666,Twin Falls
35701,Pooled,50,95739.94472084024,Twin Falls
35701,AIAN,50,34466.66666666666,Twin Falls
35701,Black,25,54025,Twin Falls
35701,Pooled,75,116904.1005291005,Twin Falls
35701,Black,50,83445,Twin Falls
35701,White,75,119287.3062730627,Twin Falls
35701,Hispanic,25,55901.18421052631,Twin Falls
35701,Hispanic,-9,64497.67676767677,Twin Falls
35701,White,25,78893.61645653617,Twin Falls
35701,Hispanic,75,92903.47826086957,Twin Falls
35701,Asian,75,157196,Twin Falls
35702,Hispanic,25,60040.6015037594,Burley
35702,White,-9,110213.8392857143,Burley
35702,White,25,91946.36363636363,Burley
35702,AIAN,50,62397.5,Burley
35702,AIAN,-9,62397.5,Burley
35702,Pooled,75,125110.9493670886,Burley
35702,White,50,109893.3572567783,Burley
35702,Asian,50,130650,Burley
35702,Hispanic,-9,64184.21052631579,Burley
35702,AIAN,75,100845,Burley
35702,Pooled,25,80914.88095238095,Burley
35702,Asian,75,130800,Burley
35702,Pooled,50,103012.9151597348,Burley
35702,Asian,25,130500,Burley
35702,White,75,127840.350877193,Burley
35702,AIAN,25,23950,Burley
35702,Pooled,-9,99890.36684782608,Burley
35702,Hispanic,75,93189.47368421052,Burley
35702,Hispanic,50,76615.03759398496,Burley
35702,Asian,-9,130650,Burley
35801,AIAN,75,80271.66666666667,Boise City
35801,White,25,77289.89424206816,Boise City
35801,Pooled,50,96200.87813696529,Boise City
35801,White,-9,102593.9935639582,Boise City
35801,Hispanic,-9,64336.89082278481,Boise City
35801,AIAN,25,41240.3125,Boise City
35801,Hispanic,50,70660.22643684634,Boise City
35801,White,75,120235,Boise City
35801,Pooled,75,118515.3373768006,Boise City
35801,Black,75,89629.77777777778,Boise City
35801,Black,25,42073.66197183099,Boise City
35801,Hispanic,75,86709.81723237598,Boise City
35801,Black,-9,60522.15517241379,Boise City
35801,Pooled,-9,98907.19396429583,Boise City
35801,Pooled,25,73886.41889712996,Boise City
35801,Asian,50,132839.8059210526,Boise City
35801,Asian,75,142394.7368421053,Boise City
35801,Hispanic,25,54610.63564131669,Boise City
35801,Black,50,65851.71987480439,Boise City
35801,Asian,25,123284.875,Boise City
35801,AIAN,50,60755.98958333334,Boise City
35801,White,50,98762.44712103409,Boise City
35801,Asian,-9,134514.381443299,Boise City
35801,AIAN,-9,57968.03571428572,Boise City
35802,Pooled,25,58191.86643835616,Ontario
35802,Black,75,103300,Ontario
35802,AIAN,50,32047.5,Ontario
35802,Hispanic,25,40904.62585034013,Ontario
35802,Black,25,26250,Ontario
35802,AIAN,75,36200,Ontario
35802,Pooled,-9,77522.41379310345,Ontario
35802,White,75,113579.4952681388,Ontario
35802,Black,-9,64775,Ontario
35802,White,25,64668.17745803357,Ontario
35802,Asian,-9,98567.5,Ontario
35802,Black,50,64775,Ontario
35802,AIAN,25,27895,Ontario
35802,Asian,75,112600,Ontario
35802,AIAN,-9,32047.5,Ontario
35802,White,50,89123.83636308619,Ontario
35802,Pooled,75,107787.9356568365,Ontario
35802,Hispanic,50,56516.20181405896,Ontario
35802,Asian,50,98567.5,Ontario
35802,Asian,25,84535,Ontario
35802,Pooled,50,82989.90104759632,Ontario
35802,White,-9,85792.00272479565,Ontario
35802,Hispanic,-9,47046.88524590164,Ontario
35802,Hispanic,75,72127.77777777778,Ontario
35803,White,75,111678.0487804878,McCall
35803,Hispanic,75,80295,McCall
35803,White,50,93494.59816073571,McCall
35803,White,25,75311.14754098361,McCall
35803,Pooled,25,71585.19480519481,McCall
35803,Hispanic,-9,68837.5,McCall
35803,Pooled,75,102868.7719298246,McCall
35803,Pooled,-9,84892.38805970149,McCall
35803,Pooled,50,87226.98336750969,McCall
35803,White,-9,89929.2156862745,McCall
35803,Hispanic,25,57380,McCall
35803,Hispanic,50,68837.5,McCall
35901,Black,25,57100,St. George
35901,Hispanic,75,102924.8275862069,St. George
35901,Hispanic,-9,80020.24096385542,St. George
35901,Asian,50,136700,St. George
35901,White,25,94918.94049346879,St. George
35901,Pooled,75,128647.1176145776,St. George
35901,AIAN,50,27835.49513704686,St. George
35901,Hispanic,25,67719.62962962964,St. George
35901,White,75,131383.0969267139,St. George
35901,White,50,113151.0187100914,St. George
35901,Hispanic,50,85322.22860791827,St. George
35901,AIAN,25,13665.12820512821,St. George
35901,Black,-9,73647.5,St. George
35901,Pooled,25,91126.62813102119,St. George
35901,Pooled,-9,111301.6894299287,St. George
35901,Asian,75,128050,St. George
35901,White,-9,115015.7980456026,St. George
35901,Asian,25,145350,St. George
35901,AIAN,75,42005.86206896551,St. George
35901,Black,50,73647.5,St. George
35901,Pooled,50,109886.8728727994,St. George
35901,AIAN,-9,25751.61764705883,St. George
35901,Black,75,90195,St. George
35901,Asian,-9,136700,St. George
35902,AIAN,75,58256.66666666666,Price
35902,Pooled,-9,99124.75659824046,Price
35902,Pooled,50,96039.05411262554,Price
35902,Pooled,75,116470.5987261147,Price
35902,Hispanic,25,55289.45454545454,Price
35902,Black,75,118000,Price
35902,Pooled,25,75607.50949913645,Price
35902,Asian,25,139100,Price
35902,Asian,-9,145200,Price
35902,Hispanic,75,82927.75510204081,Price
35902,AIAN,50,40436.66666666666,Price
35902,White,25,80709.71074380165,Price
35902,Black,50,60045.5,Price
35902,AIAN,-9,40436.66666666666,Price
35902,Black,25,2091,Price
35902,AIAN,25,22616.66666666667,Price
35902,White,50,100565.6312339698,Price
35902,Black,-9,60045.5,Price
35902,Asian,50,145200,Price
35902,White,75,120421.5517241379,Price
35902,Asian,75,151300,Price
35902,Hispanic,-9,68311.34615384616,Price
35902,Hispanic,50,69108.60482374768,Price
35902,White,-9,104132.9661016949,Price
35903,Hispanic,50,78700,Moab
35903,AIAN,-9,28525,Moab
35903,White,75,116000,Moab
35903,Pooled,25,84631.05263157895,Moab
35903,Hispanic,-9,78700,Moab
35903,Pooled,75,108866.9784172662,Moab
35903,AIAN,25,20560,Moab
35903,White,50,102670,Moab
35903,White,25,89340,Moab
35903,Hispanic,75,76510,Moab
35903,Pooled,50,96749.01552442258,Moab
35903,White,-9,103006.0504201681,Moab
35903,Hispanic,25,80890,Moab
35903,Pooled,-9,97016.32352941176,Moab
35903,AIAN,75,36490,Moab
35903,AIAN,50,28525,Moab
35904,AIAN,25,18025,Richfield
35904,AIAN,-9,45060,Richfield
35904,Pooled,-9,107908.5459940653,Richfield
35904,AIAN,50,45060,Richfield
35904,Pooled,25,87669.93288590603,Richfield
35904,Hispanic,25,55840,Richfield
35904,Hispanic,50,78245,Richfield
35904,AIAN,75,72095,Richfield
35904,White,-9,112761.6393442623,Richfield
35904,Hispanic,75,100650,Richfield
35904,White,25,93773.68421052632,Richfield
